da di chong guang;Xu Tao;Yuan Yunfan;Pan Wenzhan, Zhang Zheng, Tian Ran, Wen Ying, Fang Bo, Zhang Jie, Ding Weimin, Li Nong, Wang Jun, Song Jiang, Zhu Hua, Jin Yan, Xiang Kun, Wang Qi, Fang Xing, Dong Lin, Zhang Wang, Lin Yang, Da Xu, Zhi Shiming, Tian Shikai, Zhu Yaoming, Wang Shigeng, Fang Heming, Gao Yunshen, Zhang Jingcheng;Hu Hedao (photography assistant), Zhang Jingcheng (clothing), Qiu Ge (photography), Han Mingde (clothing), Ma Yunbao (make), Yue Lu (production manager), Lin Bingsheng (recording), Zhu Jianer (composing), He Gengnian (illumination), Wang Xingzhou (recording), Deng Yimin (log), Huang Bingxi (matte), Jin Zhaoyuan (theater director), Feng Sizhi (photography), Wang Changcheng (art), Zhang Hanchen (set design), Wang Yun (stage manager), Weng Shitao (props), Liu Guangkai (recording assistant), Li Weixiu (recording assistant), Xue Zhichang (dubbing), Jin Xueqin (editing), Zhang Yingmei (make up), Lin Yang (deputy director), Tang Shibao (photography assistant), Tang Mengpei (art display), Cao Peng (conductor), Wu Zhiying (editing assistant), Shao Rongtang (field service), Da Xu (modeling), Shanghai Film Orchestra (band play)
ren min de ju zhang;Chen Liting;Xia Yan;Wei Heling, Zhang Qian, Wang Bei, Fu Botang, Zhang Yi, Gao Zheng, Wu Yin, Gao Yiyun, Zhong Shuhuang, Gao Wenbin, Li Su, Wang Jun, Su Man, Jiang Tianliu, Bao Shi, Jiang Zhengqin, Qi Mengshi, Cheng Mo, Wang Lan, Xie Yibing;Lu Qisheng (illumination), Ding Chen (set design), Niu Baorong (art), Xu Ming (editing), Ren Zongde (executive-producer), Zhu Fuxiang (installation), Tian Shikai (prop assistant), Sun Jusheng (props storage), Shanghai Film Processing and Printing Division (film development), Hu Zhenhua (photography), Jiang Zhengqin (clothing), Chen Gexin (music), Li Liehong (recording), Mao Yinfen (log), Zhang Yaoming (stage manager), Yao Zhirong (props), Yao Xiaoxin (clothing storage), Shen Xilin (photography assistant), Wu Hua (recording assistant), Huang Zumo (assistant director), Zhu Jinshun (editing), Pan Wuding (recording guide), Yao Yongfu (make up), Jin Ke (clothing assistant), Wang Lingu (production director), Hu Dengren (art), Zhou Daming (Filming Director)
wu xun zhuan (shang ji);Sun Yu;Sun Yu;Zhao Dan, Huang Zongying, Sun Dongguang, Zheng Dawei, Zhou Boxun, Jiang Tianliu, Zhang Yi, Zhang Qian, Wu Yin, Bai He, Fu Botang, Wang Hanlun, Lan Qun, Zhou Min, Qi Mengshi, Hong Jingling, He Jianfei, Gao Wenbin, Liao Yuguang, Cheng Mo, Yu Manhua, Jiang Zhengqin, Er Feng, Guan Peng, Xia Dong, Huang Jinyun, Wang Bei, Qiu Huan, Huang Chen, Gao Zheng, Jiang Xiu, Guo Yiyao, Fan Fei, Zhong Shuhuang, Miao Zhusan, Wang Guilin, Huang Naishuang, Tian Ye, Zhu Yunshan, Jin Qi, Ma Lan, Liu Xudong, Zhang Lide, Wang Kai, Ma Xi, Su Man;Ding Chen (scenery), Niu Baorong (art), Wei Tiezheng (art), Ren Zongde (executive-producer), Guo Deming (lighting management), Zhu Fuxiang (device), Wan Chaochen (Fashion Design), Meng Junmou (production manager), Tian Ye (log), Jiang Zhengqin (clothing), Wang Tiebin (make up), Guo Yiyao (photography assistant), Yuan Qingyu (recording), Gao Heng (assistant director), Yao Zhirong (props), Xia Yunhu (executive-producer), Chen Anqing (lighting management), Han Zhongliang (photography), Wu Hua (recording assistant), Hang Ziyu (film development), Liu Yongchang (recording assistant), Chen Jufu (field service), Yao Yongfu (make up), Fu Zhengyi (editing), Huang Yijun (music), Xia Dong (stage manager), Yan Zhaode (film development)
wu xun zhuan (xia ji);Sun Yu;Sun Yu;Zhao Dan, Huang Zongying, Sun Dongguang, Zheng Dawei, Zhou Boxun, Jiang Tianliu, Zhang Yi, Zhang Qian, Wu Yin, Bai He, Fu Botang, Wang Hanlun, Lan Qun, Zhou Min, Qi Mengshi, Hong Jingling, He Jianfei, Gao Wenbin, Liao Yuguang, Cheng Mo, Yu Manhua, Jiang Zhengqin, Er Feng, Guan Peng, Xia Dong, Huang Jinyun, Wang Bei, Qiu Huan, Huang Chen, Gao Zheng, Jiang Xiu, Guo Yiyao, Fan Fei, Zhong Shuhuang, Miao Zhusan, Wang Guilin, Huang Naishuang, Tian Ye, Zhu Yunshan, Jin Qi, Ma Lan, Liu Xudong, Zhang Lide, Wang Kai, Ma Xi, Su Man;Ding Chen (scenery), Niu Baorong (art), Wei Tiezheng (art), Ren Zongde (executive-producer), Guo Deming (lighting management), Zhu Fuxiang (device), Wan Chaochen (Fashion Design), Meng Junmou (production manager), Tian Ye (log), Jiang Zhengqin (clothing), Wang Tiebin (make up), Guo Yiyao (photography assistant), Yuan Qingyu (recording), Gao Heng (assistant director), Yao Zhirong (props), Xia Yunhu (executive-producer), Chen Anqing (lighting management), Han Zhongliang (photography), Wu Hua (recording assistant), Hang Ziyu (film development), Liu Yongchang (recording assistant), Chen Jufu (field service), Yao Yongfu (make up), Fu Zhengyi (editing), Huang Yijun (music), Xia Dong (stage manager), Yan Zhaode (film development)
tai ping chun;Sang Hu;Sang Hu;Shi Hui, Shen Yang, Cheng Zhi, Wang Min, Zhou Min, Shangguan Yunzhu (French), Cui Chaoming, Lin Zhen, Yu Zhongying, Tian Zhendong;Huang Shaofen (photography)
si xiang wen ti;Zuo Lin, Ding Li, Luo Yizhi, Ye Ming, Lu Ren, Lv Fu;Lan Guang, Liu Canglang, Sang Fu, Hua Shan;Ji Qiming, Hu Delong, Pan Rui, Cheng Cheng, Zhang Manping, Fang Xing, Chen Fan, Jiang Jun, Nong Zhongnan, Yuan Zhiyuan, Ding Wen;Cai Zhen (clothing), Zhang Weiqiu (props), Xu Jin (stage manager), Hang Ziyu (film development), Shen Yimin (recording), Xia Junyin (props), Guo Liang (recording assistant), Mao Gen (recording assistant), Ni Yifei (make up), Ma Linfa (photography assistant), Niu Hancheng (art), Fu Jiqiu (clip), Ma Shuqiu (clothing), Wang Jie (log), Yan Zhaode (film development), He Xuechu (stage manager), Zhu Jianying (log), Wang Yuebai (scenery), Xu Qi (photography)
wo zhe yi bei zi;Shi Hui;Yang Liuqing;Shi Hui, Wei Heling, Shen Yang, Li Wei, Cheng Zhi, Cui Chaoming, Jiang Xiu, Lin Zhen, Liang Ming, Hong Xia, Xiao Han, Wang Min, Tian Taixuan, Feng Jixiong, Shi Ling, Zhu Yueying, Tian Zhendong, Yu Zhongying, Meng Zhaoren, Xia Zhi, Ma Zhongying, Sun Yi, Shi Zengxiang, Cao Wei, Jiang Shan, Gao Xiaoou;Ge Weiqing (photography), Zhang Weiqiu (props), Ma Hongxiang (clothing), Xu Jin (stage manager), Hang Ziyu (film development), Shen Yimin (recording), Qi Qiuming (clothing), Cheng Zhi (make up), Guo Liang (recording), Ye Ming (deputy director), Mao Gen (recording), Huang Yijun (music), Ni Yifei (make up), Lin Fa (photography), Niu Hancheng (art), Fu Jiqiu (clip), Wang Jie (log), Yan Zhaode (film development), Wang Yuebai (scenery)
fu shi (1950);Zuo Lin;Ke Ling;Dan Ni, Shi Hui, Cui Chaoming, Yu Zhongying, Cheng Zhi, Hong Xia, Ding Li, Gao Zhongshi, Weng Tongyi, Tian Zhendong, Jiang Xiu, Liang Ming, Qi Qiuming, Liu Huoran, He Jianfei, Su Yun, Jiang Shan, Shi Ling;Zhang Weiqiu (props), Ma Hongxiang (clothing), Xu Jin (stage manager), Shen Yimin (recording), Ye Miao (art consultant), Qi Qiuming (clothing), Guo Liang (recording assistant), Mao Gen (recording assistant), Huang Yijun (music), Lu Ren (deputy director), Ni Yifei (make up), Ma Linfa (photography assistant), Niu Hancheng (background), Fu Jiqiu (clip), Wang Jie (log), Wang Yuebai (scenery), Xu Qi (photography)
gui hua;Wang Jiayi;Wang Jiayi;Zhao Zimin, Huang Ling, An Qi, Gao Ping, Yang Wei, Zhao Guozhang, Zhang Yu, Ren Zihua, Sun Xiaofei, He Ruyu, Guo Ling;Fu Hong (photography), Yu Ying (editing), Li Shulin (illumination), Liu Xueyao (graphic design), Yin Shengshan (conductor), Sha Yuan (recording), Tang Suowei (editing), Qian Zhongxuan (film development), Li Cunbang (film development), Zhu Wenshun (theater director), Dongying Band (band play), Dong Jingwei (log), Liu Chaoyuan (scenery), Zhang Guochang (composing)
xin er nv ying xiong zhuan;Shi Dongshan, Lv Ban;Shi Dongshan;Jin Xin, Yan Zenghe, Zhao Ying, Liu Zong, Chen Fangqian, Tian Lie, Wang Weiguang, Li Tang, Xie Tian, Li Lin, Yao Xiangli, Xu Lan, Guo Yuntai, Hou Jianfu, Yan Huang, Li Jingbo, Kang Yujie, Feng Shun, Li Jian, Zhang Qian, Zhao Ziyue, Liu Liu, Gao Ping, Zhang Fengxiang, Shi Wei, Li Yumin, Huang Suying, Yu Yang, Gong Zhi, Liang Xin, Guan Zongxiang, Fang Hua, Di Li, Yan Zheng, Sang Fu, Zhao Wenfa, Zhou Diao, Shi Kuan, Liu Jie, Mang Yiping, Li Tianyou, Huang Fei, Cong Shuowen, Wei Geng, Zheng Baomin, Zhao Guoxing, Chen Zhijian, Han Yan;Gu Derong (editing), Xu Ming (device), Liu Hongwen (matte), Zhang Jiasheng (field service), Cai Jun (recording), Feng Xizhang (photography assistant), Li Jingzhong (illumination), Ding Shilian (film development), Huang Zhun (composing), Beiying Chorus (band play), Wang Guizhi (scenery assistant), Liu Yueping (log), Chen Weiwen (conductor), Gao Hongtao (photography), Pang Gui (trick), Huang Yufen (editing assistant), Jin Baosheng (stage manager), Yu Yiru (set design), Beijing Film Orchestra (band play), Li Jinchen (recording assistant), Wang Xizhong (make up), Chen Futang (film development), Wei Bangjun (clothing), Li Lianglong (audio), Yu Yingquan (props), Guo Wei (deputy director), Li Zhongyun (art)
shan bei mu ge;Ling Zifeng;Sun Qian;Liu Bin, Zhang Yun, Guo Yangting, Chen Bufa, Wang Di, Qiao Rufeng, Wei Ruixiang, Huang Yuhe, Ma Shengqi, Zhang Jiquan, Pei Ran, Wang Xuewen, Ren Zhenyuan, Yang Huizhen, Ma Guiying, Zhang Chengxiao, Yang Yingshan, Li Yong, Li Ende, Gu Shenbin, Zhang Zhenping, Huang Xilin, Fan Ziying, Zhang Fuquan, Hao Zhenjie, Bai Bingan, Guo Shanren, Qu Wutian, Bai Long, Xue Zenglu, Cheng Yi, Zhang Caiping, Zhu Jianguang, Gao Zhongzhang;Zuo Shan (electricity genertor), Zhang Xiande (furnishing), Chen Jun (furnishing), Jin Wei (photography assistant), Qin Zhilian (editing assistant), Dong Hongyi (film development), Huang Yuhe (props), Liu Hongwen (background), Lei Zhen (props), Wang Ruifu (stunt assistant), Wang Zhongshan (recording assistant), Qin Wei (set design), Xiao Shuqin (log), Chen Weiwen (conductor), Chen Huaiai (deputy director), Zhang Zhenzong (scenery assistant), Hang Shiluan (art), Pang Gui (trick), Wang Shaoceng (recording), Wang Ruijie (stage manager), Beijing Film Orchestra (band play), Wang Cheng (editing), Zhang Yi (device), Chen Ruofei (log), Shao Zhen (illumination), Zhang Chengxiao (theater director), Liu Chi (composing), Wang Qimin (photography), Nei Tieliang (film development), Li Yong (field service), Li Ende (make up), Ji Shaolan (theater director), Huang Kan (clothing), Yang Zuixiang (consultant), Zhang Tong (makeup assistant), Zhang Caiping (clothing)
zou xiang xin zhong guo;Wu Tian;Wu Tian;Lan Ma, Zhang Qinzhen, Wang Run, Xie Tian, Yu Yang, Zhao Sen, Hou Jianfu, Liu Liu, Feng Shun, Li Lin, Sang Fu, Chen Fangqian, Zhang Yan, Zhou Ting, Fang Hui, Zhou Diao, Han Yan, Yan Zenghe, Chen Zhijian, Kang Yujie, An Ran, Li Tang, Gao Ping, Vladimir Petrov (Russian), Xia Peijie, Shi Kuan;Zhang Wenhai (device), Fang Ying (deputy director), Liu Hongwen (background), Zhang Haishan (illumination), Wang Yuquan (art), Jiang Yisu (props), Ma Ke (composing), Zhang Fang (consultant), Fang Weice (photography assistant), Yang Fuquan (field service), Fan Fansai (stage manager), Chen Weiwen (conductor), Cong Shuowen (theater director), Ju Xixian (composing), Zhang Wengang (composing), Chen Yanxi (recording), Xiang Hongde (editing assistant), Gao Yupu (film development), Beijing Film Orchestra (band play), Lian Cheng (photography), Kang Yingqi (stage manager), Gao Min (visual effects), Yan Shanghua (editing), Central Conservatory of Music Music Work Group (band play), Jiang Yingjie (recording assistant), Fang Shengyuan (theater director), Liu Chi (composing), Zhang Yizhou (scenery assistant), Liu Rui (set design), Zhang Jing (make up), Yu Qing (log), Ren Yanshu (clothing)
nv si ji;Xi Qun;Ge Qin;Shu Xiuwen, Ke Gang, Zhao Shuyin, Ling Zhihao, Qiang Ming, Su Hui, Sun Daolin, Yan Li, Ye Xiaozhu, Li Lingjun, Lu Fei, Zhu Xiule, Dong Kena, Wang Jingan, Lang Ning, Jin Naihua, Yan Fei, Liao Ruiqun;Han Xin (art), Zhu Jiang (theater director), Ge Yan (composing), Chen Bosheng (art), Shen Chen (scenery), Chen Xi (editing), Tang Mengfei (art display), Zhang Hongkang (photography), Deng Yimin (log), Wu Falin (illumination), Tao Dake (recording assistant), Wu Zutong (clothing), Li Qingrong (consultant), Zhao Bin (recording assistant), Lin Dongbai (lyricist), Jin Xingan (field service), Xu Ping (stage manager), Xu Leding (photography assistant), Luo Jizhi (photography), Zhang Wang (deputy director), Liang Shiqian (matte), Xue Zhichang (dubbing), Shen Genrong (make), Miao Zhenyu (recording), Huang Yunli (editing assistant), Cao Peng (conductor), Xi Suyao (props), Da Xu (modeling), He Bin (lyricist), Shanghai Film Orchestra (band play)
tuan jie qi lai dao ming tian;Zhao Ming;Huang Gang;Bai Yang, Zhou Lai, Zhou Wei, Fan Lai, Zhao Yuan, Liu Fengge, Zhou Manwei, Qi Heng, Liang Shan, Zhi Ge, Sun Zheng, Tie Niu, Zhang Yan, Li Ming, Li Lingyun, Liu Enyu, Chen Min, Yang Hua, Shi Ping, Cheng Shuyao;Han Xin (art), Ge Yongliang (trick), Chen Bosheng (art), Hong Jiahui (recording assistant), Chen Zengfu (furnishing), Chen Junde (clothing), Wei Bu (production manager), Zhou Yunlin (recording assistant), Le Yuhou (modeling), Sun Ji (stage manager), Fan Lai (deputy director), Ge Xin (deputy director), Wu Fuxiang (photography assistant), Chen Shengji (editing assistant), Wu Jianghai (recording), Jin Xingan (field service), Wang Yunjie (composing), Fang Shugao (photography), Ge Shicheng (device design), Li Yongzhou (props), Liang Shiqian (matte), Xue Zhichang (dubbing), Chen Xiangxing (editing), Shen Genrong (make), Kang Yongtao (illumination), Li Shengwei (photography), Zhang Hanxi (log), Ni Yefei (make up), Cao Weiye (photography assistant), Shanghai Film Orchestra (band play)
sheng li chong feng;Tang Xiaodan;Zhang Junxiang;Feng Zhe, Shu Ti, Ling Yun, Zhang Yan, Fan Zhenggang, Qi Heng, Zhi Shiming, Xin Ke, Zhang Jie, Liu Suying, Wang Yan, Hu Qiming, Zhou Hengliang, Zhao Bin, Ding Ran, Yang Mengchang, Jiang Yusheng, Yin Zi, Ma Zhicheng, Li Ji, Geng Kang, Fu Chaowu, Zhong Xinghuo, Sun Yongping, Wang Yongxu;Ge Yongliang (trick), Luo Yuqiu (matte), Lu Yunsheng (field service), Zhou Hengliang (recording assistant), Zhou Yinghun (log), Wu Wenkui (make), Xu Xibao (illumination), Lu Jingguang (device design), Tang Zhaohuang (recording assistant), Sun Huayi (stage manager), Fei Junyang (photography), Song Liangchen (recording), Chen Shengji (editing assistant), Wang Lvye (recording assistant), Jiang Li (props), Jiang Youan (make up), Wang Changcheng (art), Xu Keyi (furnishing), Ju Yu (photography assistant), Zhao Gejin (lyricist), Jiang Junchao (production manager), Wang Yan (deputy director), Liu Fuan (composing), Xue Zhichang (dubbing), Yan Gu (trick), Jin Tiemin (photography), Chen Xiangxing (editing), Yang Lingde (art), Zhi Guang (clothing), Cao Peng (conductor), Xue Yan (composing), Zhang Yan (theater director), Shanghai Film Orchestra (band play)
shang rao ji zhong ying;Sha Meng, Zhang Ke;Feng Xuefeng;Tang Huada, Lu Min, Shen Yang, Bu Jiali, Fang Xing, Xia Junyin, Yue Xunli, Chen Ci, Hai Peng, Xiang Kun, Zhang Beizong, Fang Bo, Jiang Jun, Lin Nong, Zhou Liangliang, Zhang Kui, Ji Qiming, Wang Qi, Zhuang Zhong, Tian Ye, Song Jiaqi, Nong Zhongnan, Pan Rui, Yuan Zhiyuan, Zhang Mancui, Shi Yuan, Pu Dejing, Chen Jiasong, Gong Boan, Cheng Cheng;Han Xin (art), Ge Yongliang (trick), Fang Huang (deputy director), Chen Bosheng (art), Qiu Yiren (photography assistant), Tang Yize (field service), Zhu Ruiyun (make up), Yao Meisheng (photography assistant), Ding Bohe (recording), Chen Che (furnishing), Cai Mingshan (recording assistant), He Gengnian (illumination), Han Shangyi (device design), Huang Bingxi (matte), Wu Tingfang (editing), Yin Shimin (recording assistant), Huang Caizhang (editing assistant), Lin Nong (deputy director), Zhu Dexiong (device design), Zhao Xiaoting (stage manager), Weng Shitao (props), Wu Lun (log), Xue Zhichang (dubbing), Zhu Honggang (theater director), Shen Genrong (make), Zhu Jinming (photography), Cao Ming (clothing), He Lvting (composing)
hai shang feng bao;Xu Xingzhi;Yu Shan, Huang Zongjiang, Zhou Xing;Chang Qian, Wang Li, Chen Hua, Zhao Kai, Li Yang, Dan Yongji, Niu Gengfu, Chen Baogui, Du Peng, Chen Zengzhi, Bai Huishan, Zhu Yifeng, Wang Min, Zuo Xiaolun, Zhu Peicai, Lu Yinghua, Bo Li, Tu Qufei, Wang Lanyuan, Shi Donghai, Yin Guohao, Le Yuhou, Li Kelin, Shen Mojun, Su Ping, Wang Huimin, Wang Peifeng, Zhang Enshun, Gong Ang, Li Renzhong, Li Jiaguang, Ma Xueshi, Sun Fanren, Miao Faming, Tong Jianguo, Wang Chunxiang, Ding Ni, Tong Mingyu, Wu Suhong, Gao Zhengping, Luo Yuqiu, Zhang Xiong, Xu Yuandi, Yan Cun, Zhang Zhongxuan;Ge Yongliang (trick), Gao Yunchang (illumination), Wang Minsheng (photography), Tu Qufei (stage manager), Wu Suhong (log), Ding Jiao (deputy director), Luo Yuqiu (matte), Shanghai Film Chorus (band play), Ma Yunbao (make), Shen Chuanti (editing assistant), Lin Shengqing (recording), Le Yuhou (modeling), Ge Xinge (furnishing), Zhang Chun (editing), Zhu Jianer (composing), Yin Guohao (photography assistant), He Zengxiang (recording assistant), Han Shangyi (device design), Miao Zhenhua (photography), Wang Changcheng (art), Jin Xingan (field service), Zhang Yongshan (clothing), Shen Weikang (photography), Shi Wei (stunt design), Xue Zhichang (dubbing), Tao Shigong (trick), Yang Lingde (art), Wu Chengyong (associate Producer), Jin Wenjiang (recording assistant), Cao Peng (conductor), Shen Jiajun (props), Shanghai Film Orchestra (band play)
cui gang hong qi;Zhang Junxiang;Du Tan;Yu Lan, Pei Chong, Bai Mu, Xiang Kun, Wang Yi, Xia Tian, Wang Chengzhen, Wen Xiying, Qiu Huan, Qiu Shiping, Sun Yongping, Zhang Fa, Chen Tianguo, Mu Hong, Sun Yu, Tan Yun, Pan Wenzhan, Liu Jie, Wang Gongxu, Wang Yinglong, Wang Kai;Chen Rongqing (illumination), Chen Mo (log), Hu Hedao (photography assistant), Shi Wenqi (furnishing), Wang Kai (make up), Wang Wencai (make), Qiu Ge (photography), Xu Shaowen (stage manager), Yue Lu (production manager), Lin Bingsheng (recording), Wang Xingzhou (recording), Huang Bingxi (matte), Ma Yu (deputy director), Shanghai Film Orchestra (band play), Feng Sizhi (photography), Lu Lizhi (crew leader), Wang Hanyong (make up), Lu Boqin (clothing), Wang Changcheng (artist), Zhang Hanchen (device design), Zhuang Kailu (props), Wang Yunjie (composing), Liu Guangjie (recording assistant), Li Weixiu (recording assistant), Jin Xueqin (editing), Xue Zhichang (dubbing), Yang Lingde (artist), Tang Shibao (photography assistant), Cao Peng (Bandleader), Wu Zhiying (editing assistant), Shao Rongtang (field service)
liang jia chun;Ju Baiyin, Xu Bingduo;Li Hongxin;Wang Longji, Qin Yi, Shi Hanwei, He Jianfei, Gao Bo, Wang Renmei, Dai Yun, Sang Kezheng, Qian Qianli, Jiang Rui, Huang Wansu, Zhou Min;Shi Fengqi (photography)
hong lou er you;Yang Xiaozhong;Yang Xiaozhong;Yan Huizhu, Jin Chuan, Zhou Chu, Kang Tai, Xu Man, Fang Shan, Tao You, Zhang Huifeng, Li Xuan, Lin Yi, Xu Wei, Chen Lei, Feng Jixiong, Sun Jin, Lin Moyu, Li Baoluo, Lu Shan, Ma Ji, Xu Ken, Guan Hongda, Yang Fangqing, Gao Yang, Wang Min, Huang Bo, Wang Jun, Shen Yalun, He Xiaoling;Ying Yunwei (production manager), Zhu Jing (photography), Liu Zhonghao (Producer)
wo men fu fu zhi jian;Zheng Junli;Zheng Junli;Zhao Dan, Jiang Tianliu, Wu Yin, Liu Xiaohu, Wen Ming, Wang Guilin, Cheng Mo, Zhang Qian, Fu Botang;Hu Zhenhua (photography), Ding Chen (artist)
jie jie mei mei zhan qi lai;Chen Xihe;Chen Xihe;Li Meng, Li Wei, Li Lingyun, Luo Ling, Ding Li, Ding Wen, Tian Taixuan, Hong Xia, Xiao Han, Yu Zhongying, Li Chunxiao, Jiang Shan, Huang Wenru, Liang Ming, Shi Hui, Cui Chaoming, Su Yun, Cheng Zhi, Chen Fan, Tian Zhendong, Xu Wei, Zhang Shao, Cheng Chen, Shi Ling, Liu Huoran;Ge Weiqing (photography), Zhu Weigang (recording), Zhang Weiqiu (props), Ma Hongxiang (clothing), Wu Boquan (editing assistant), Qi Qiuming (clothing), Niu Hanchen (background), Guo Liang (recording assistant), Ye Ming (deputy director), Zhang Xiling (photography assistant), Huang Yijun (music), Ni Yifei (make up), Fu Jiqiu (clip), Zhu Jianying (Theater Affairs), Wang Yuebai (scenery)
guan lian zhang;Shi Hui;Yang Liuqing;Shi Hui, Yu Ding, Zhang Hejun, Liu Huoran, Shi Ling, Wang Yuliang, Cui Chaoming, Tian Zhendong, Liang Ming, Yu Zhongying, Cheng Zhi, Jiang Shan, Gao Xiaoou, Qian Weimin, Wang Xuewu, Wang Jun, Mao Lu, Xiao Han;Ge Weiqing (photography), Wang Yuebai (artist)
cai feng shuang fei;Pan Jienong;Zhu Duanjun, Pan Jienong, Hu Daozuo;Wang Danfeng, Chen Shu, Zhou Chu, Wei Heling, Luo Jingyi, Gu Yue, Cheng Youlin, Chen Lei, Chen Bo, Li Wei, Wang Luxi, Yu Chong, Lu Shan, Chen Yan, Huang Jin, Lao Ma, Zhang Ming, Lu Ming;Cha Xiangkang (assistant photography), Zhang Xibai (scenery), Zhao Wendong (photography assistant), Yao Shouqing (recording), Zheng Xieyuan (recording assistant), Jin Heliang (clothing), Zhang Liqun (clip), Zhao Jiashu (clip), Chen Ruihe (clip), Huang Yijun (music), Luo Congzhou (photography), Yan Bili (log), Chen Yan (make up), Song Baoqi (stage manager), Xue Genbao (props)
